Date,Open,High,Low,Close,Volume,Currency
10/22/19,112.520256,114.4331055,106.3114777,106.3516541,512483208,USD
10/23/19,106.2532043,107.5306625,93.86244965,97.55319214,499965271,USD
10/24/19,97.60170746,113.4690704,94.85124207,106.8905792,590775287,USD
10/25/19,107.5349655,136.1255188,107.2508698,133.5274048,1003567974,USD
10/26/19,133.6510315,150.1295166,129.3323822,138.7203064,1085213668,USD
10/27/19,139.37117,145.5549622,133.7675323,140.4682465,834794509,USD
10/28/19,140.3872528,143.6874542,135.1219482,138.275589,835319397,USD
10/29/19,138.1764374,142.6921539,137.2091827,141.2641296,877591979,USD
10/30/19,141.3084259,144.8297119,130.9927826,135.8783875,812504442,USD
10/31/19,135.7250671,136.8132782,126.0443573,129.7899475,681579729,USD
11/1/19,129.7102051,130.6726227,126.3639908,129.8045349,675418596,USD
11/2/19,129.8045349,134.4006958,128.9141388,132.0773315,643408094,USD
11/3/19,132.0228882,134.7737274,127.5914459,129.5755157,625193166,USD
11/4/19,129.5189514,133.2021637,125.2948685,132.3811951,693642230,USD
11/5/19,132.3811951,141.7270966,129.1933746,138.1662292,679981472,USD
11/6/19,138.2003632,141.7507019,137.5414734,139.5082092,594544968,USD
11/7/19,139.3892059,139.5112457,131.8900299,133.8142853,625253653,USD
11/8/19,133.8091583,134.294632,122.9168854,124.7252731,596195515,USD
11/9/19,124.7063828,131.0535431,124.2215271,130.0020294,554798622,USD
11/10/19,129.9865265,136.8270416,129.6907959,134.7499695,672594575,USD
11/11/19,134.7549896,136.4151917,130.2952881,131.8100433,545751160,USD
11/12/19,131.832962,134.1448059,130.5623322,131.9125519,483240340,USD
11/13/19,131.9281158,132.4950562,125.6819382,129.570282,459041836,USD
11/14/19,129.5979004,129.9996643,125.8741302,126.7815247,536349429,USD
11/15/19,126.851059,127.8050766,122.8550568,123.8286667,504904340,USD
11/16/19,123.8911591,125.2384491,122.4576874,124.4440155,445795162,USD
11/17/19,124.4440155,126.3916168,121.625473,124.3419647,433044444,USD
11/18/19,124.349205,124.7087555,115.4148636,117.8784256,461338463,USD
11/19/19,117.81633,118.9757004,107.444397,110.4828644,505270411,USD
11/20/19,110.4926147,111.9939957,106.2349243,106.5528946,520424423,USD
11/21/19,106.5309906,107.9919128,97.51134491,100.2551117,544006907,USD
11/22/19,100.2551117,103.0350876,89.44718933,96.94806671,616441731,USD
11/23/19,97.02649689,112.1965103,93.8852005,109.2382736,739152543,USD
11/24/19,109.2355347,109.6656723,100.4082108,100.4082108,599838915,USD
11/25/19,100.8115616,110.5872879,94.52303314,104.5395432,642537570,USD
11/26/19,104.5250626,109.6620712,104.195015,107.7908096,528497445,USD
11/27/19,107.3917618,109.6783295,100.9362106,107.8636475,503979901,USD
11/28/19,107.9715271,110.4668884,105.5784149,106.3404846,395048212,USD
11/29/19,106.3703156,111.9648438,106.2354584,109.5177994,453679422,USD
11/30/19,109.443367,110.59655,106.2302094,107.6802368,392006505,USD
12/1/19,107.6959,107.7002258,101.4525986,104.2931519,377438739,USD
12/2/19,104.3742752,104.8924484,99.64289093,100.5247955,393387957,USD
12/3/19,100.5247955,101.9132233,95.63759613,95.96349335,408257124,USD
12/4/19,96.0003891,100.9054642,94.51239014,95.43590546,492295285,USD
12/5/19,95.44558716,100.3644638,94.09924316,95.92944336,399408720,USD
12/6/19,95.94404602,97.13100433,95.06879425,97.01097107,343359094,USD
12/7/19,97.01987457,97.69856262,95.62809753,96.34725952,317692202,USD
12/8/19,96.35852814,97.99634552,95.4475708,97.44611359,255260742,USD
12/9/19,97.46846771,97.75331879,94.61906433,95.45896149,312825507,USD
12/10/19,95.43733215,97.74632263,94.7363205,96.40153503,315945295,USD
12/11/19,96.42784119,96.58990479,94.44514465,94.64265442,292799841,USD
12/12/19,94.64493561,95.29405975,92.25788879,93.06809235,430999056,USD
12/13/19,93.06343079,93.81208801,92.16544342,93.37570953,382985017,USD
12/14/19,93.33873749,94.37371063,92.35073853,93.02854919,364795485,USD
12/15/19,93.04741669,93.61975861,89.74125671,93.48094177,360708498,USD
12/16/19,93.42137909,93.53438568,88.71063232,89.60107422,392384682,USD
12/17/19,89.60107422,89.87340546,80.04956055,81.01239014,474725801,USD
12/18/19,80.68038177,86.91252136,78.19145966,86.32672882,601322552,USD
12/19/19,86.33692932,88.03936005,81.72394562,85.5378418,473470788,USD
12/20/19,85.5378418,89.26799011,84.59853363,88.52583313,410922506,USD
12/21/19,88.55935669,89.06497192,84.89212036,85.33881378,389706406,USD
12/22/19,85.33101654,88.38938141,84.84515381,88.03830719,389220983,USD
12/23/19,88.10205078,90.12218475,85.90139008,86.33729553,477921064,USD
12/24/19,86.24959564,88.47093964,85.69664764,87.60792542,418897369,USD
12/25/19,87.60792542,88.19306183,85.54239655,86.80799103,381783943,USD
12/26/19,86.82514191,90.96284485,85.67910004,87.62068939,387354065,USD
12/27/19,87.62889862,91.78744507,86.64499664,90.57264709,469045045,USD
12/28/19,90.5786972,96.17793274,90.39877319,94.35094452,497082872,USD
12/29/19,94.17616272,102.0510559,93.7506485,100.356041,569875111,USD
12/30/19,100.363121,100.9249954,94.32510376,96.97650909,610692227,USD
12/31/19,97.01721191,98.64949036,94.54247284,97.0788269,533536931,USD
1/1/20,97.0788269,99.84942627,96.41432953,97.20179749,450643882,USD
1/2/20,97.23760223,97.74055481,92.70539093,92.83791351,424249976,USD
1/3/20,93.0845108,103.8891678,92.11457825,102.6099625,697088052,USD
1/4/20,102.6998749,110.2143097,102.4686508,109.6670914,712444844,USD
1/5/20,109.675209,114.7617416,109.2396011,110.8650894,650101885,USD
1/6/20,110.9914246,117.9483261,110.3549042,117.8140411,796700319,USD
1/7/20,117.7525024,118.6575394,110.7052536,114.0628128,776247251,USD
1/8/20,114.0628128,116.1369247,111.3048706,114.1733704,762929032,USD
1/9/20,114.1140823,118.3463364,112.7740097,117.7422943,679848557,USD
1/10/20,117.6565704,172.7569427,116.6746445,171.1642303,1782635151,USD
1/11/20,171.0756531,175.6250305,149.3019409,150.7318726,1779222123,USD
1/12/20,151.3286285,168.8140411,148.5810699,165.0128021,1360791215,USD
1/13/20,164.8852539,174.6592102,159.9598999,174.3273621,1227224459,USD
1/14/20,173.8060608,441.1965637,173.5840912,422.7356873,7460265156,USD
1/15/20,420.6819458,421.5262756,285.6822205,312.7556458,5432389775,USD
1/16/20,312.0617981,333.8732605,282.2265625,312.8806763,3966458240,USD
1/17/20,313.3834534,330.3887634,274.0141602,286.4017944,3565786206,USD
1/18/20,286.5119324,297.5357056,245.1820831,249.1907196,3246126279,USD
1/19/20,249.9074097,276.9186401,238.8455353,276.9186401,3190579995,USD
1/20/20,278.0603333,320.6426086,264.6915283,301.6965942,3279329941,USD
1/21/20,300.7888184,323.3013306,290.9819031,314.52771,2836183879,USD
1/22/20,314.793335,322.1907654,299.273468,308.9052734,2192284387,USD
1/23/20,308.5447388,308.585022,248.2833862,259.1357727,2643222739,USD
1/24/20,259.0895081,281.4699402,247.2959137,266.975769,2733224386,USD
1/25/20,266.4119873,270.3371887,253.4713135,261.8514404,1764624059,USD
1/26/20,261.6226501,277.2640991,254.8527374,274.1991882,2003477064,USD
1/27/20,274.2621155,318.7865295,274.1022644,300.3503113,3260926617,USD
1/28/20,300.1286926,311.1367493,279.4581909,294.7631226,2987485223,USD
1/29/20,294.9683838,303.9039307,282.6755676,287.9704285,2955203277,USD
1/30/20,287.4692383,306.6995239,284.5903625,298.8234253,2639457631,USD
1/31/20,298.7815552,298.9177246,265.0791626,272.3962097,2306111736,USD
2/1/20,272.9117432,288.0604553,270.9261169,278.6494446,2045188904,USD
2/2/20,278.0517883,286.1499023,271.8634338,276.7426147,1947042982,USD
2/3/20,276.7426147,285.4448853,275.1427002,280.7286072,1966449392,USD
2/4/20,280.6349792,282.7148438,267.8049011,272.0567322,1848976319,USD
2/5/20,271.9516296,304.3865356,269.1757813,298.8831787,2723740891,USD
2/6/20,299.4275208,306.2124939,292.5310669,295.6504211,2403576503,USD
2/7/20,295.6661072,302.5376587,290.624115,295.7012024,2039225645,USD
2/8/20,295.6715698,346.1575317,290.3830261,336.2476501,3637921786,USD
2/9/20,336.2753906,366.3366394,331.7277222,350.0896301,3583539558,USD
2/10/20,350.8322754,355.5209045,339.3374023,352.3561401,3169406345,USD
2/11/20,352.6224976,366.1286316,346.5242615,363.3983154,2971745227,USD
2/12/20,363.4389648,375.72052,363.0080261,366.7179565,3020567588,USD
2/13/20,366.0350037,379.498291,349.769928,359.0411377,3334653510,USD
2/14/20,359.2623291,363.0606995,349.5075073,360.3900146,2708978354,USD
2/15/20,360.5624695,361.6252136,304.586731,310.0778198,2841930815,USD
2/16/20,310.4044189,321.4404297,266.8467102,285.8675232,3044207063,USD
2/17/20,285.4216309,315.4084167,257.0706177,309.4416199,3724652669,USD
2/18/20,309.5077515,322.960968,290.2191467,309.1070557,3499501110,USD
2/19/20,309.2344666,314.451355,288.7273865,288.7273865,2781178232,USD
2/20/20,287.2167664,305.2005615,280.1481323,285.4997253,2927371823,USD
2/21/20,285.5087891,293.9132385,283.296051,289.4433899,2282759105,USD
2/22/20,289.4447327,290.2752075,276.6158752,280.4067993,2094451769,USD
2/23/20,280.5297852,294.5535278,280.0682983,294.3893738,2241456507,USD
2/24/20,294.4768982,298.4317932,270.2789001,277.3788147,2390831344,USD
2/25/20,277.4909973,278.3526611,256.5889587,259.7648621,2300066161,USD
2/26/20,259.5776367,259.6699524,215.1181335,225.0285492,3532653944,USD
2/27/20,225.010849,233.8022461,217.0490112,226.5533905,2584680224,USD
2/28/20,226.7797699,230.7732697,210.5327301,215.9731445,2325970138,USD
2/29/20,215.8258362,220.7040863,209.6308441,212.2919922,1925700287,USD
3/1/20,212.3227081,228.7323456,212.1737061,228.5179138,2461691016,USD
3/2/20,228.5228882,258.1128845,227.1610413,251.4146881,2887136059,USD
3/3/20,251.6865082,253.9811859,242.1954346,246.4846649,2741753419,USD
3/4/20,246.4846649,247.883316,224.8568115,231.2154236,2142182865,USD
3/5/20,231.3993988,247.8124084,231.3993988,240.6180267,2431717715,USD
3/6/20,240.8335266,248.5546265,238.2225037,245.0747528,2260275207,USD
3/7/20,245.3188477,245.6841125,229.1902008,234.2283173,1910397713,USD
3/8/20,234.2283173,234.2283173,196.3272858,197.9492645,2252966254,USD
3/9/20,197.889801,201.358902,189.0722656,199.1755524,2510235141,USD
3/10/20,199.2036285,202.2822571,194.5046082,198.830719,1893086091,USD
3/11/20,198.809433,200.5629883,177.2285156,190.5147095,1783158747,USD
3/12/20,190.2435455,191.2668915,107.1036377,108.7858276,2540501992,USD
3/13/20,108.717247,125.8624496,88.07146454,120.8989563,3495044246,USD
3/14/20,121.0816803,125.1482849,115.0200195,116.3063431,1739920784,USD
3/15/20,116.0969772,128.5764771,115.0040359,122.9458923,1596193505,USD
3/16/20,122.8783722,124.4654541,102.0954742,109.5854187,2143129008,USD
3/17/20,109.7402344,121.7771835,109.7122345,117.005394,1846959345,USD
3/18/20,116.5786362,119.3464203,112.2224579,119.3464203,1592444482,USD
3/19/20,119.5898438,166.3877106,118.0984344,156.3201599,3116861239,USD
3/20/20,156.441452,175.5068054,149.5070496,160.3318481,3784711874,USD
3/21/20,160.5859375,171.5386047,157.0805969,167.6957397,3036999420,USD
3/22/20,167.8018799,182.0267792,156.6147614,157.7841034,3365019330,USD
3/23/20,157.7841034,169.425293,155.6199799,168.5083923,3149579336,USD
3/24/20,168.6452484,180.6903381,168.6398315,177.955246,2977423446,USD
3/25/20,178.2603302,178.2603302,169.5289459,172.9514618,2618004667,USD
3/26/20,172.9514618,174.8734894,167.2359314,172.529541,1996685072,USD
3/27/20,172.7297363,176.5881805,166.7953186,166.7953186,1904035736,USD
3/28/20,166.7077332,166.7077332,151.3918457,157.0191193,2095536391,USD
3/29/20,157.2249603,157.9924469,148.3920898,148.3920898,1543375850,USD
3/30/20,147.6717834,170.8555145,146.95047,166.4355316,2283127949,USD
3/31/20,166.1513824,169.2254333,163.8847351,165.4046021,2000505849,USD
4/1/20,165.4046021,168.0016937,159.2752533,168.0016937,2007741934,USD
4/2/20,168.043869,184.6670837,166.3667908,175.1549988,2650862690,USD
4/3/20,175.4034729,183.3143311,173.0881195,178.6085358,2464900634,USD
4/4/20,178.7207489,179.4510345,174.9463196,179.2720947,1812315893,USD
4/5/20,179.2337189,179.613205,171.673645,174.8638916,1703432611,USD
4/6/20,174.8143463,192.7469025,174.5856781,190.9978485,2826496191,USD
4/7/20,190.7514496,194.5885162,184.3646851,184.8280029,2619485002,USD
4/8/20,184.9521637,220.6713409,184.5521851,217.0862274,4032521456,USD
4/9/20,217.3045959,224.9216461,210.8270721,214.7508087,3289157637,USD
4/10/20,214.4760132,214.6452332,182.000946,186.516037,3313739192,USD
4/11/20,186.516037,189.763092,181.138031,186.0516663,2058158008,USD
4/12/20,186.1366577,199.9821777,183.4742889,192.9704285,2627340894,USD
4/13/20,192.9614258,192.9614258,183.805954,188.002655,2913393576,USD
4/14/20,188.049118,193.3347473,186.9862213,188.5596924,2038128781,USD
4/15/20,188.806427,191.3977661,182.1417084,182.1569977,1702846496,USD
4/16/20,181.8773956,196.8838501,174.9185944,194.6972656,2708612989,USD
4/17/20,194.774826,196.8811798,192.9159698,194.3192291,1882576213,USD
4/18/20,194.4255676,207.6184845,194.1264191,203.5212402,1968129250,USD
4/19/20,203.4915619,206.6005859,195.7477112,195.7714844,2209872071,USD
4/20/20,195.625412,199.1248932,184.0813904,185.1521912,2092656480,USD
4/21/20,184.9117126,187.3530731,180.5256195,184.0163269,2037607362,USD
4/22/20,183.9962006,194.544693,182.7266846,192.2945404,1914479024,USD
4/23/20,192.3762207,197.6915436,188.6274567,193.8011322,2202065564,USD
4/24/20,193.9692993,197.3712006,193.5709076,194.6625366,1861647465,USD
4/25/20,194.7056122,198.9781952,192.607666,195.0278931,2012652584,USD
4/26/20,195.0476837,198.8195343,194.7232513,195.746582,1884017120,USD
4/27/20,195.8610382,197.4573212,190.9298859,194.0160675,1995756051,USD
4/28/20,194.1386414,196.6969757,191.3695374,195.5884094,1826791904,USD
4/29/20,195.6727753,210.1376648,194.6960602,208.3136749,2573912361,USD
4/30/20,208.2487183,226.7825165,206.2398834,208.3015442,3468080646,USD
5/1/20,208.3015442,216.5349884,208.0306549,213.3973389,2237282636,USD
5/2/20,213.3649597,215.434082,210.1459656,213.4441376,1995753725,USD
5/3/20,213.4020386,218.085083,206.4021759,208.6157379,2295262059,USD
5/4/20,208.5405884,209.8447113,197.303772,205.4835663,2421080578,USD
5/5/20,205.6196747,212.5158386,204.1627502,207.2216949,2290882102,USD
5/6/20,207.0365906,211.1270447,204.7730103,204.9256134,2228243539,USD
5/7/20,204.9256134,211.5690918,202.0650024,209.9542847,2359927019,USD
5/8/20,209.9542847,215.0208588,207.8944092,210.5623322,2442133916,USD
5/9/20,210.4675903,216.9894714,208.9997864,211.0302734,2571411486,USD
5/10/20,211.1012115,211.1658936,178.9636078,185.8956604,2589962087,USD
5/11/20,185.9377289,188.4732208,174.8803253,188.141449,2495720772,USD
5/12/20,188.2331238,193.1651001,184.6625061,186.5256805,1992227197,USD
5/13/20,186.5957642,192.2288666,185.2434082,190.3309937,1699205196,USD
5/14/20,190.0864563,194.6426086,188.9602814,193.1481323,1942907274,USD
5/15/20,193.1479492,193.7092285,186.0820465,187.6752625,1801930340,USD
5/16/20,187.5485992,190.6448822,186.2801819,188.5439606,1506851155,USD
5/17/20,188.5155487,194.0945587,188.2960968,191.7267151,1429176120,USD
5/18/20,191.7663727,206.7064056,191.6645966,203.4309692,2052354763,USD
5/19/20,203.865387,204.3088379,197.7267914,200.7756805,1744879416,USD
5/20/20,200.6829376,203.2161407,194.9132843,197.0551605,1595072264,USD
5/21/20,197.0335388,203.4052124,188.9240417,193.4507141,1798266241,USD
5/22/20,193.3137207,196.6561279,191.6505737,194.9689636,1324261581,USD
5/23/20,195.0005493,196.9250183,192.1710815,193.9564972,1072106099,USD
5/24/20,193.9066925,195.0860291,184.9257507,184.9357147,1213807485,USD
5/25/20,184.7511139,186.0110016,181.8915405,184.1260834,1118755233,USD
5/26/20,185.3426208,185.5651093,179.1270142,180.85849,1195119871,USD
5/27/20,180.85849,188.8737335,180.5393372,188.8737335,1539575067,USD
5/28/20,188.9251556,192.8539276,186.1374359,192.4654541,1456179939,USD
5/29/20,192.5509796,194.1390228,188.698349,190.4772339,1548696159,USD
5/30/20,190.4453735,202.0554199,188.0552826,201.839325,2107345837,USD
5/31/20,201.8330994,201.8489685,192.2732697,193.1362152,1643498359,USD
6/1/20,193.1296082,203.1520233,192.7438049,202.7431946,1704571261,USD
6/2/20,202.6576385,207.6594391,193.7585907,195.6710663,2070978112,USD
6/3/20,195.7144012,196.1913757,193.5715942,195.9363708,1453121618,USD
6/4/20,195.938736,198.9364777,194.1682281,197.6174469,1439365836,USD
6/5/20,197.602356,199.1807251,195.6465912,196.7970428,1351691438,USD
6/6/20,196.7970428,196.7970428,193.4805298,194.3320618,1192456208,USD
6/7/20,194.3320618,195.2422485,188.610733,194.0688934,1370911213,USD
6/8/20,194.0335083,194.2002869,189.9596252,191.9321136,1155709978,USD
6/9/20,191.9490051,192.805191,189.521698,191.1279449,1190330474,USD
6/10/20,191.1316986,196.1302185,190.6763611,194.1554565,1397632297,USD
6/11/20,194.1867676,194.820816,180.7592926,181.6456909,1415523960,USD
6/12/20,181.5794525,185.0368805,180.5525665,183.0933533,1170656232,USD
6/13/20,183.1508789,183.3468628,181.481781,182.8895264,884987750,USD
6/14/20,182.8973541,184.2130432,179.3087463,180.0165405,897770498,USD
6/15/20,180.0165405,180.1427765,168.8735504,175.6608887,1175534897,USD
6/16/20,175.6501007,177.6431885,174.0672302,176.1617584,1039083053,USD
6/17/20,176.1534424,177.9884644,173.6261597,177.8353271,900627312,USD
6/18/20,177.84758,177.8897095,173.8656158,175.2655029,884757053,USD
6/19/20,175.3226013,175.4093781,171.7867889,173.0085449,1094218560,USD
6/20/20,172.2649384,175.5072021,170.3800201,173.3498077,1122555280,USD
6/21/20,172.8345642,175.7463074,172.3673096,172.4931183,904961186,USD
6/22/20,172.45784,177.9963379,172.4262085,175.7101898,1233458039,USD
6/23/20,176.9217682,181.3611755,174.8430328,180.5415344,962634733,USD
6/24/20,180.7265015,182.298233,171.7845306,172.923172,987310377,USD
6/25/20,172.8362427,173.2484283,169.4843292,172.3644104,938923928,USD
6/26/20,172.3286133,173.0041199,168.3318481,169.246048,1019173317,USD
6/27/20,169.2783203,170.3695221,155.0158691,162.1251526,1124096210,USD
6/28/20,162.1251526,162.3105469,154.3537445,159.3730927,1069996720,USD
6/29/20,159.4202881,161.2744751,156.3744812,160.10495,1025204103,USD
6/30/20,159.1283875,160.5755615,157.035965,158.1504517,939565958,USD
7/1/20,158.5061035,159.2425995,154.3806915,157.0987549,989072226,USD
7/2/20,157.0638428,158.0999298,153.6054993,155.8943329,876911589,USD
7/3/20,155.913208,156.9255219,154.1176147,155.2351685,878500995,USD
7/4/20,155.2114716,157.1562347,153.3540344,155.1634674,896022460,USD
7/5/20,155.5358734,156.3411713,151.9358215,153.7530975,878715915,USD
7/6/20,153.7530975,193.978241,153.4893036,191.8586121,1939468353,USD
7/7/20,191.924881,193.9789734,181.9514465,184.3700562,1430074505,USD
7/8/20,184.4606934,190.697403,183.123703,188.9830017,1397988017,USD
7/9/20,188.9830017,190.0441589,183.4488983,185.6792908,1136387373,USD
7/10/20,185.4853821,185.4853821,178.9439087,182.6650848,1188008038,USD
7/11/20,182.67659,183.5662994,181.1767883,182.8393097,879154454,USD
7/12/20,182.8438416,187.0222778,182.8438416,185.911911,1021383727,USD
7/13/20,185.911911,186.2996674,180.7036133,182.1134033,1108494832,USD
7/14/20,182.1134033,182.1634979,179.0263519,181.6050262,1032117613,USD
7/15/20,181.0773926,183.6146088,178.8080902,179.6746216,1097492089,USD
7/16/20,179.7787476,180.3852539,171.9833984,173.0960846,1074372007,USD
7/17/20,173.1398163,173.9674225,170.7777405,172.0478973,1049429000,USD
7/18/20,171.985733,174.3547821,171.4108276,172.7783661,1011992052,USD
7/19/20,172.7503357,173.4355164,168.51828,171.9950562,1090383716,USD
7/20/20,172.1784973,172.9029694,168.5381622,169.3598938,1055569739,USD
7/21/20,169.3442535,179.1899109,169.0700836,177.3800201,1241046357,USD
7/22/20,177.396286,181.7845917,175.2858887,181.7081604,1221707999,USD
7/23/20,180.5139008,186.3875275,180.2689514,184.2590942,1376147916,USD
7/24/20,184.202774,184.3725586,179.6382446,181.6177368,1267538795,USD
7/25/20,180.8120728,190.2700806,180.6600952,190.2700806,1380403936,USD
7/26/20,190.6626129,194.7108154,186.9810181,190.035675,1563434752,USD
7/27/20,190.0249176,211.9714203,189.8391113,207.326828,1933897783,USD
7/28/20,207.8995819,218.6703033,202.1135406,214.1475372,2072101867,USD
7/29/20,214.3561249,219.1097412,211.7253418,213.3995361,1685108193,USD
7/30/20,213.5217285,218.2259827,209.9289093,215.3556671,1658274601,USD
7/31/20,215.9699554,230.5309296,212.6087952,229.8368988,1925234096,USD
8/1/20,229.8368988,244.1530762,227.4234314,243.3483582,2316011889,USD
8/2/20,243.6712341,252.9751434,213.5570679,217.8161621,2677273031,USD
8/3/20,217.8362427,233.6489105,216.8149109,228.1217957,1809758255,USD
8/4/20,228.1151123,232.9283142,219.3460999,224.6687469,1718721505,USD
8/5/20,224.7383575,235.3256683,223.5466919,234.1678925,1476218661,USD
8/6/20,234.0984344,240.4734497,230.0618439,236.6023254,1556497463,USD
8/7/20,236.5608673,241.6012726,223.5595856,228.9796906,1650015705,USD
8/8/20,229.019165,233.9087524,227.4375,232.7456818,1272232086,USD
8/9/20,232.9802246,234.109314,220.6660461,224.0450592,1213167418,USD
8/10/20,224.1744232,229.7937317,224.0903015,225.9984741,1297276831,USD
8/11/20,226.0097961,227.3799438,204.8817749,210.7623138,1151143154,USD
8/12/20,210.846283,212.606369,200.3822021,209.2909546,893247632,USD
8/13/20,209.2906799,216.2218475,200.4238586,216.0602417,1036119190,USD
8/14/20,216.1589355,219.3710175,210.9911041,212.0264435,920591186,USD
8/15/20,212.1095276,226.0647278,212.1095276,224.0357819,987248212,USD
8/16/20,223.8932037,228.1741028,214.2681122,222.8317108,969331160,USD
8/17/20,222.8317108,228.4413452,218.2718811,224.2457886,963973296,USD
8/18/20,224.4947357,233.253067,217.2959747,217.2959747,989583762,USD
8/19/20,217.2700806,218.6451111,203.4865417,206.5181122,934541279,USD
8/20/20,206.4520721,209.7673798,205.2864075,208.9487762,652842403,USD
8/21/20,208.91362,211.1702423,197.4655151,197.4655151,816282428,USD
8/22/20,197.3533325,197.4048462,190.6678467,196.6582794,749933578,USD
8/23/20,196.7014313,196.8655396,192.0960388,194.8611145,602797545,USD
8/24/20,194.7912598,206.7166748,193.916687,203.8320313,775166913,USD
8/25/20,203.7830658,203.8136139,186.5130768,192.0808258,770117025,USD
8/26/20,192.1448059,193.8956146,188.1650543,191.4156342,621682357,USD
8/27/20,191.3303986,192.3856049,184.2450562,185.9521484,605773369,USD
8/28/20,185.9810638,193.1882019,184.5461731,191.7799377,611385861,USD
8/29/20,191.7653198,192.437561,189.0932007,190.4440002,924063636,USD
8/30/20,190.3115692,196.9251404,189.6050873,196.5013733,1102059133,USD
8/31/20,196.5825195,200.0428162,192.1357269,192.8454437,638195330,USD
9/1/20,192.7985535,207.1139679,189.8995667,203.6662445,896545578,USD
9/2/20,203.8475037,204.9197235,178.7327271,183.57164,929037178,USD
9/3/20,183.5035858,184.8634491,149.8152924,152.3483276,917281229,USD
9/4/20,152.2518005,165.4846802,152.1353302,160.562439,948815228,USD
9/5/20,160.5249176,170.4395142,151.2559662,162.099823,1393263732,USD
9/6/20,162.099823,167.3543854,159.4251251,163.5022125,1299598990,USD
9/7/20,163.4381104,175.9868317,161.0861969,174.1546021,1705638023,USD
9/8/20,174.1999969,178.8978119,166.3921204,170.5654755,1554219114,USD
9/9/20,170.6287384,173.0980988,166.7008514,169.5764313,1013549692,USD
9/10/20,169.5543976,172.9145508,164.983902,166.7016754,1122149508,USD
9/11/20,166.7016754,168.6781158,162.733139,167.5648804,899112318,USD
9/12/20,167.526825,169.696167,164.8880615,168.8156891,932513373,USD
9/13/20,168.8156891,170.5210266,160.5171661,162.7612305,1186761034,USD
9/14/20,162.7522278,166.2775116,160.5631561,164.3685913,1109264710,USD
9/15/20,164.3685913,169.5564117,162.9020844,165.8126678,1141413284,USD
9/16/20,165.8834686,166.585144,162.1437225,163.2520599,1130204185,USD
9/17/20,163.2155609,166.8494873,162.9899292,164.2479095,1104220503,USD
9/18/20,164.2479095,164.8360291,161.0740662,162.5260773,911892092,USD
9/19/20,162.46698,163.7754364,161.5877533,162.2928772,803067769,USD
9/20/20,162.26651,162.4751282,150.5938263,154.4737396,848684298,USD
9/21/20,154.4654388,155.2716827,144.044754,146.2483063,722057502,USD
9/22/20,146.2693787,158.9831085,143.5272217,155.7811737,572282377,USD
9/23/20,155.6726074,156.719223,148.5426788,150.3633423,557066764,USD
9/24/20,150.5019073,158.1455231,149.6819763,156.7155151,572000416,USD
9/25/20,156.851181,157.1747437,152.6456757,155.5016022,486478096,USD
9/26/20,155.6358948,167.4936523,154.4595032,164.7451324,605198125,USD
9/27/20,164.2381134,173.460495,161.0330963,170.5484009,765427324,USD
9/28/20,170.6661987,176.651825,168.3300018,168.4087677,790062119,USD
